119,5328,2
190,6016,3
11790,12237,5
5566,12417,5
980,9405,4
8977,12140,4
10350,6655,4
8484,7378,2
2338,4186,5
855,12326,4
682,6271,1
1915,9541,2
1353,7033,3
819,4010,5
771,406,5
8702,6119,5
4326,5117,2
8893,14308,4
3156,1727,4
2033,10058,5
1072,7096,5
2316,782,4
9607,6401,5
781,59,5
9610,6273,3
860,5922,2
466,12098,5
1145,13610,1
8197,11918,4
356,9263,4
4218,3173,3
152,12,4
1249,2810,4
857,9081,3
12664,8600,4
1065,6296,5
1830,383,4
1075,651,3
1565,12499,5
169,7548,4
9561,6271,1
1333,2560,3
16275,13121,5
2374,797,5
6203,4153,4
4807,4892,5
1902,3761,5
16998,14397,4
1333,7932,5
64,6196,2
208,2250,3
1883,410,2
666,12789,2
2942,14533,4
106,6991,2
8537,14428,5
2063,15928,3
2114,14067,3
66,12321,4
188,12573,4
14796,12005,4
6241,12105,5
9386,6239,5
1584,240,5
420,14414,3
2070,8801,5
182,14521,4
5183,3207,3
628,12441,4
1451,2756,4
7876,10425,5
3734,2227,5
466,48,5
163,2252,4
7081,8090,4
2079,11868,5
39,8960,2
8803,6119,5
1257,6691,4
7999,13239,3
1522,9261,5
2533,992,4
62,14416,5
447,7534,5
1821,9264,5
8647,6107,5
454,7504,5
16789,13711,5
3852,4137,4
14,12918,4
957,7978,4
1260,9241,2
2545,2865,5
1128,15036,4
13164,9793,5
2078,12377,2
182,6196,1
189,12651,5
3347,12222,3
301,13019,4
7172,14480,4
454,6668,4
1120,6613,4
461,13355,4
862,425,5
1824,2826,5
1926,10576,3
6684,4186,5
189,14404,5
6191,4149,4
3772,4649,4
40,9533,3
574,7584,4
1075,2715,4
980,12490,5
2090,14167,5
2242,14465,2
2536,7060,5
1068,6885,4
96,4157,5
13668,10378,5
14115,13156,5
6661,12425,5
328,6099,4
7408,13209,5
297,362,3
6557,4174,3
27,4168,5
1011,83,4
8133,6119,5
119,14284,3
733,6806,5
1711,13586,5
12006,10456,3
4663,4109,5
960,6581,4
1654,7082,2
248,4114,5
12714,8654,4
1143,12467,2
300,14961,1
175,2594,5
1711,7374,4
7121,4386,5
10854,6907,4
12109,12317,4
5958,12241,2
1641,12516,5
3795,4124,3
2562,3849,5
13703,10422,5
1222,100,5
3016,1526,5
62,7566,4
3006,1516,1
14236,11346,5
12569,8536,5
1068,13223,4
200,7266,3
8586,6097,4
3694,2219,4
5819,15163,4
1575,4634,5
1911,9375,5
8603,14147,5
317,11920,5
7037,4291,5
767,13937,4
225,6565,2
119,16042,2
1683,9208,5
9896,6328,5
1651,15305,4
13898,10811,5
476,48,5
255,12208,5
12452,8210,4
248,12096,5
454,7241,2
1144,92,5
8859,6119,4
288,6119,5
2178,6179,4
297,15409,3
4139,14352,5
1260,4584,4
1773,335,5
7538,4870,5
406,37,3
1902,13153,5
4536,2416,4
1257,7059,5
205,7459,3
16839,13964,4
1545,12338,3
10919,15398,5
11225,7332,4
11819,7637,5
7353,13624,5
6065,4207,4
68,12107,3
9462,6262,5
2554,14462,3
1147,7550,4
176,6939,4
6134,4140,5
1905,4149,3
952,696,3
11961,7720,5
973,11003,5
2592,12943,5
807,5233,3
10392,12211,5
454,3071,5
23,8327,4
40,2762,3
776,12918,5
7712,5078,4
14287,15018,2
163,6039,4
2063,14113,5
52,6565,5
2373,796,1
397,10227,5
1753,14904,4
2114,2826,5
1974,14111,4
167,25,3
13580,10296,5
11753,12019,5
682,14521,1
1075,15218,1
13327,10155,5
1353,13412,1
259,12138,5
349,6035,3
285,14433,5
2278,12342,5
157,7370,4
4191,2357,4
3793,8980,5
12468,8233,5
2070,13409,2
301,15622,3
591,53,5
3247,7438,5
1696,5046,5
1674,9206,5
1825,3003,4
1402,15565,4
2190,6291,1
2217,693,5
1343,5382,5
27,14480,4
1075,10115,5
3803,7590,4
10232,10980,2
3347,4440,4
10304,6617,4
8779,7578,2
1075,13098,4
356,12623,4
3951,8820,3
15350,12242,5
27,20,4
106,4503,4
2899,1431,5
1825,2200,5
6202,4153,4
597,11982,2
10735,12200,5
4237,2312,5
1686,4584,4
4958,3162,5
2381,2692,5
6217,4157,5
3664,7557,5
9816,13291,4
4951,3157,3
13177,9441,2
15990,12593,3
1075,1167,3
3390,4172,5
1333,13795,2
1664,6266,3
300,14394,5
16491,13300,5
10066,9268,4
1653,13360,4
1362,6297,5
1517,11324,5
1343,8481,5
5718,3854,5
1075,9311,3
5510,4113,4
328,12354,5
140,14477,5
300,14354,4
2330,787,5
301,7327,5
6667,4186,5
461,11942,2
12733,8664,4
796,6098,5
1922,433,3
17153,14435,5
9695,7658,4
2073,13493,2
5143,3254,5
1906,13156,5
1683,12827,3
16614,13438,2
1143,2459,3
1345,4452,4
12374,7960,5
3383,11202,5
5244,3440,5
4682,2786,4
6641,6700,4
1257,2578,4
565,2252,5
447,1301,5
17334,14559,5
3689,7370,4
1451,9295,2
56,3415,4
9959,6363,5
5104,3173,5
2090,2820,5
1068,13392,4
1674,4683,5
13835,11362,5
3960,6281,5
12898,8933,5
6273,12100,5
15199,12138,5
16868,15929,4
4206,6325,4
17378,14819,4
2074,11708,5
5636,3689,5
5408,3370,3
1644,4467,5
226,6565,5
977,12278,5
15956,12500,5
16938,14520,3
7377,4625,5
771,13786,5
6154,4142,4
8017,5754,2
634,12154,5
1830,9249,5
2102,8233,5
745,771,5
4936,3154,3
1725,314,4
12597,8500,2
3257,2111,4
1127,4901,2
3443,12626,4
2384,12263,5
16481,13287,5
11772,11984,4
682,6309,3
7923,5315,3
52,12293,4
1545,9217,5
2836,1310,5
41,30,3
6949,4209,4
4169,14427,4
15992,13005,5
6490,4169,5
11324,7423,5
2174,6272,5
12760,8705,3
2404,15263,3
1343,14688,5
17060,14428,4
11899,11961,5
106,10767,5
147,10247,5
11730,7597,5
1127,15605,5
1017,6112,4
11381,7712,5
40,6136,4
1260,12421,2
7569,5000,5
13567,12338,4
7607,5034,5
8391,6068,1
6850,4206,5
14238,11346,5
14300,11423,5
1567,5819,4
4170,2289,1
4682,13098,5
5347,6736,3
3321,2136,4
1541,12995,4
362,14446,4
26,9270,4
10273,6613,4
12981,9131,5
3452,1993,3
182,14844,2
2600,12089,5
5500,3500,5
1309,7088,3
17547,15614,5
4257,12268,5
1836,390,4
15009,14436,5
16114,12958,4
337,7584,5
480,51,4
1825,5837,4
301,9586,4
304,7344,3
4085,3165,5
3811,12918,5
5705,3748,5
4739,8654,5
2326,2321,3
109,2267,4
6174,4148,5
1711,15237,4
9925,6331,5
1075,9603,2
15948,12490,5
1374,4674,5
2148,6088,5
17203,14466,4
1260,2317,5
2891,6891,3
6135,15303,5
2115,10127,4
4710,10296,5
1260,6313,3
1917,9540,4
866,7939,4
2988,7666,4
2124,3001,3
1607,5413,4
9280,6209,5
2600,7611,5
6057,11995,2
4627,6597,3
1452,6067,5
2611,6296,5
10022,6406,5
188,12784,5
6999,4244,4
2537,10571,5
1607,11389,4
10768,7839,5
1368,12238,5
356,8942,5
4829,15709,5
106,14391,1
437,14399,5
301,13845,4
1127,3740,5
2862,13385,3
3043,12480,5
6755,7820,5
10172,6565,5
1674,9133,4
1075,2991,2
2723,1198,4
14581,11919,5
200,9381,5
10748,6858,5
14842,12021,5
682,6056,4
106,14457,1
249,13199,5
1075,4467,3
301,7816,4
1401,12369,4
163,6045,5
1607,13589,3
14523,11861,5
13062,9241,5
1613,13378,4
1592,11621,3
1333,8830,5
205,12003,4
4976,3215,5
61,11680,5
317,13199,3
5565,3612,5
5202,3219,5
2993,10938,5
62,6420,4
2324,14501,3
10301,12233,4
487,7378,5
40,9820,3
161,14466,4
2025,13893,3
1915,3932,4
1781,9421,3
9421,6246,4
1343,9272,2
136,13152,4
27,12102,3
998,8768,4
1406,5188,4
167,56,4
1193,7726,5
13466,10206,5
11283,7372,4
1013,83,4
1042,6617,4
1823,13718,3
1186,7889,5
1393,7723,1
2782,12230,3
12596,8499,5
8171,6194,4
5766,13341,5
6991,4239,5
6033,12088,5
3077,1627,5
39,14326,4
62,6968,5
8357,14428,5
1098,4206,5
17119,14435,5
7564,4969,4
9595,7928,4
1649,8591,4
3840,7567,4
200,764,4
576,53,5
1607,10714,3
1504,7638,4
866,1950,4
6544,4174,5
56,7712,4
571,6045,5
807,5987,4
4160,6154,4
978,6283,2
14451,11656,5
9656,12354,5
161,6272,4
5985,11982,4
1906,7740,5
1607,9473,4
9176,13199,5
10140,8742,1
12344,7932,4
41,6588,4
12394,9237,4
1575,9225,5
4088,4128,1
2422,11939,4
8676,12036,5
181,6068,4
3500,2733,4
7145,4414,5
11962,7720,5
17489,15195,4
4044,2312,2
1226,6660,5
4386,2570,2
953,79,3
1911,13749,5
4682,11706,3
542,2238,4
4415,6323,5
61,12236,4
40,14281,3
3052,1589,3
1393,1126,4
540,13054,5
8646,9343,5
2631,1177,5
2764,1238,5
1867,9079,4
1711,8303,2
15294,12211,5
10521,6701,5
8532,6068,3
9304,11920,5
119,5355,2
473,3460,5
541,6156,5
5413,14325,5
5373,10279,5
1333,14469,3
15797,12427,2
1575,14072,5
4996,3165,5
1075,9666,1
3672,7818,4
1928,4237,1
1143,14147,1
4062,12139,2
356,10655,4
1417,179,3
356,9234,4
2411,836,5
27,13107,5
5151,3184,3
5725,3786,5
356,13589,3
5138,3179,5
10212,6594,1
1905,2906,4
2079,6049,4
1915,9782,4
9281,6209,5
3032,1646,4
163,11916,4
860,11784,3
3200,4102,5
5026,11901,5
2063,9051,5
6746,4186,5
1607,10217,5
3869,3154,5
855,12479,5
2417,844,2
656,12162,4
2384,8141,4
3584,9210,5
745,7394,5
1872,11923,5
4664,6079,2
200,1267,5
15510,12315,5
7639,5046,5
698,14735,4
8163,6017,3
477,8493,5
13174,9405,4
200,5875,4
35,11100,4
4475,7088,3
2521,13152,5
5502,6304,5
850,67,4
65,4157,5
1052,10171,5
2288,13487,4
579,3173,5
1075,4206,4
188,12845,5
11521,12101,5
1974,9644,4
1819,13746,5
27,69,5
2138,671,4
24,6247,5
4466,8371,5
8278,6068,4
14527,11894,4
1656,1598,3
27,48,2
126,2237,4
1715,9001,5
8158,7632,2
832,10118,5
1711,13588,4
14286,11401,4
60,14822,5
155,12060,4
14797,12005,5
1260,14428,4
5554,3588,5
307,14419,5
1786,7742,4
1359,7395,5
4349,2337,4
737,6156,4
4259,4674,1
3689,6038,5
6661,4186,5
1705,15310,5
5389,3346,5
298,8851,5
15507,12314,4
747,6074,4
814,12041,5
299,10669,5
2496,1525,4
1862,7140,3
2063,13866,5
6858,6314,5
3834,14326,5
12586,13122,3
3826,7628,4
2581,6227,4
2147,679,4
3318,3433,5
17496,15228,1
56,194,3
10319,6623,2
5878,7620,4
4312,14499,2
14653,13353,4
11923,7689,2
40,9280,4
35,83,4
9572,6806,5
306,26,3
3431,1983,4
6512,12516,5
1145,4157,5
375,14325,5
1369,142,2
6823,4202,5
3339,12655,5
1902,4794,4
10713,6840,5
3481,2022,5
226,6048,5
2856,1323,4
17183,14506,5
5114,3242,5
2346,7839,4
2296,7589,2
2731,1205,4
14511,11787,5
100,7849,2
5841,4004,5
3584,8233,4
238,12134,5
5016,3165,4
1534,13252,4
12662,8600,5
1223,3969,4
15420,12282,5
10466,7454,5
1849,4868,5
16953,14328,4
64,7585,4
4498,6357,4
1674,9562,5
3171,1815,5
3356,10145,5
17054,14428,3
1343,13551,3
167,6044,4
239,6653,5
1911,1153,4
2629,1177,5
14006,11020,5
7352,4606,5
7199,12783,5
15313,12230,5
60,14338,5
106,14958,3
1732,6289,3
2466,909,4
15492,12309,5
2186,14501,4
6037,11915,5
8274,6045,5
16444,13234,5
62,31,5
2793,5738,5
300,15113,4
185,14,2
804,12610,5
11984,13266,5
1333,16008,3
163,11968,4
12338,7932,4
5367,3313,5
6436,8014,4
1374,13067,2
1712,6323,5
9688,6291,3
1240,12129,4
1649,279,4
2023,11076,4
3964,6151,5
7084,4452,5
7639,6068,4
1075,12292,5
247,4157,5
980,15616,4
14362,12405,1
17175,14447,5
7394,4629,5
5380,3327,2
7249,10267,5
16896,14262,4
3811,14428,4
2461,4975,5
1333,7417,4
161,2733,4
6414,4168,5
3247,1838,3
3110,1662,4
2553,2094,5
3729,12134,4
7095,4346,4
942,11508,5
13285,10156,5
380,14507,4
2463,13301,2
1534,12919,3
40,13139,3
461,10896,5
9534,6267,4
3322,1895,5
5046,14396,5
356,1179,4
10747,8629,5
11870,7668,5
147,2733,4
562,9280,3
24,7417,4
5040,7651,5
2384,1156,4
12096,8156,5
4739,2672,4
8005,5533,4
3647,14429,4
9844,10969,5
454,6717,5
1822,2792,3
1394,6864,5
1878,1280,5
16593,13409,1
1829,15614,1
14825,13199,5
3958,7577,4
3655,15186,3
524,6047,4
8093,15454,2
141,15035,5
2589,4156,4
220,4115,5
8039,5626,5
15246,14396,4
4519,6371,5
320,77,4
4520,11649,5
1575,11288,5
12252,7893,5
160,682,5
27,14308,3
119,7360,3
6273,4186,5
1333,15479,4
2613,6088,5
3912,10183,5
200,15881,3
7801,5116,5
5373,4220,4
463,4142,1
5191,3744,5
973,12252,3
16163,12975,4
205,6049,2
1732,7378,4
374,7682,2
27,14319,4
16,53,4
2043,15749,2
6959,4212,5
356,4798,4
986,9594,4
1983,6186,3
8059,9071,3
1915,9502,4
6855,6732,2
2299,7504,4
876,11773,4
1689,6891,3
2467,2213,5
8630,6107,5
15839,13029,5
1823,12555,4
4654,7774,5
461,13344,4
4504,2366,4
1659,300,5
1075,9524,3
9080,6261,5
2589,6081,3
3895,2375,5
9943,6358,5
4228,4206,5
3825,10122,4
756,2222,5
2594,2601,4
1508,13280,4
6764,4188,5
10328,6635,5
6038,6166,5
11052,7135,4
6392,4206,4
11818,7637,4
6627,4379,5
249,7583,4
167,2252,5
2919,10248,5
14312,11445,5
369,6702,5
5469,8177,5
2025,14106,3
27,14361,1
188,11498,5
1075,8622,4
5315,3652,4
1604,5083,5
3803,8725,5
1607,7855,5
4160,9287,4
121,48,5
6583,4179,5
6238,7680,2
40,9534,3
40,5940,4
1219,9077,4
1833,4794,4
1790,2733,5
200,9375,4
807,5539,4
1452,9127,5
1018,12655,5
226,6019,5
12855,8877,5
1769,5807,2
1075,2601,4
667,53,4
1146,92,4
1412,6897,4
1534,4109,5
3793,5083,4
821,12516,5
2124,14489,3
14058,11066,5
5787,4284,3
8107,6081,4
1801,6264,4
9996,6382,5
356,8154,5
24,14353,5
1973,16050,4
1122,6477,4
242,6159,5
4236,6395,3
4735,13507,4
10644,6791,4
2779,5588,4
3584,2149,5
2546,9079,5
374,14429,3
1140,6750,4
1711,14500,1
3963,12034,5
1075,9109,4
6552,6806,5
16728,13589,4
13711,10436,5
1824,9199,4
174,11915,4
1343,12620,5
1245,12462,4
2058,1463,1
807,5771,3
10072,7028,5
61,4172,5
3989,2256,5
11165,7332,4
1075,2357,2
12600,8500,4
1343,14599,3
1353,15410,3
6159,7904,5
119,15827,3
4182,2292,1
9363,6238,4
12829,8842,4
2719,13770,5
4629,6651,3
1082,13239,4
28,1,4
1145,8974,1
9801,7473,5
3741,6068,5
16509,13317,5
15484,12298,5
83,12105,5
3509,2053,1
6708,4186,5
1068,8827,4
10382,6663,3
9920,6565,5
2274,755,5
716,12021,4
193,11929,4
1016,1937,4
9943,12078,5
12525,8302,5
1974,4467,5
40,5460,3
14498,11758,4
6904,7893,4
10571,6746,5
10516,6701,5
356,13739,5
15716,12385,5
1333,15067,3
7451,13586,5
2261,12935,5
5574,15300,1
2666,1180,5
1019,6448,4
2658,8302,5
17067,14428,5
14501,11760,5
562,2951,4
200,8381,3
1906,3849,5
6281,4157,4
3484,3925,4
1353,13527,3
461,13353,3
389,7590,5
1075,10080,3
1393,1145,4
7294,13097,4
5294,10209,5
1143,13671,3
1674,11625,5
3389,4112,5
1732,6728,4
10400,13353,4
3826,7558,5
1249,2868,2
1548,11765,4
14344,11567,4
1432,315,5
11495,7487,5
2157,2213,4
4813,8227,5
9504,6266,3
1705,8716,5
2875,12682,5
12298,7919,5
14594,12182,4
80,14423,5
842,4207,3
3211,14436,4
7702,12975,2
640,11299,5
450,42,3
13780,12462,5
9720,6625,5
1607,9070,4
3042,1577,4
163,11978,2
13438,10197,5
797,12155,5
840,2252,5
2455,7596,4
634,7423,5
6630,4640,5
3633,6196,4
1711,7769,4
1999,490,5
2381,4868,5
3132,1681,3
1711,7033,4
10182,6569,4
1750,15396,3
316,1177,5
1915,8263,4
279,13666,4
860,14506,4
299,11545,5
7773,5099,5
1993,482,5
5270,3242,4
15268,12184,5
8153,6016,2
1788,10357,1
855,484,5
157,6160,5
1401,14943,4
1017,6202,5
2577,4994,5
5490,3470,4
106,4625,1
1363,137,4
2263,14435,5
13655,10346,4
5002,5148,4
7872,5192,5
2144,677,4
857,7017,2
7444,11346,4
4682,13531,3
40,2502,4
16581,13393,5
11850,7667,4
2065,11623,5
1538,4467,4
119,5395,4
13423,12329,3
269,14499,5
299,12008,5
188,7388,5
12,6040,5
1627,4413,1
2901,1432,5
4305,12785,4
62,14004,5
1075,4875,3
1588,243,4
1523,4196,5
17282,14529,1
2682,1189,5
147,10241,5
8646,8233,2
14187,11246,5
1655,6718,3
2034,7201,4
242,7448,1
300,13729,5
16117,12959,5
8092,10012,4
4147,2278,2
2538,8974,5
1808,13073,4
1107,4114,3
804,14573,4
1343,307,5
1127,13141,3
1020,7357,5
1217,98,1
1075,282,3
4497,15081,3
4268,8161,4
4398,2607,3
176,13,4
161,6158,5
944,78,4
14851,14329,5
1618,271,4
40,9573,3
354,12140,4
461,11947,4
1333,15088,4
2063,4554,5
438,12369,4
1068,9234,4
409,10805,3
4748,2676,5
1343,2671,4
2317,6653,5
2413,14754,2
415,6565,4
3896,12050,3
15848,12454,5
7167,5329,5
1359,7623,3
13829,10646,5
14086,13341,5
7784,5102,5
1249,5676,4
17543,15611,1
771,3919,5
1575,3936,5
13018,9208,5
175,6371,3
1830,13335,5
15990,12714,4
940,7584,5
249,12088,4
323,29,5
1340,5271,5
13435,10197,5
1786,14074,4
161,13004,4
12561,8404,5
4952,3611,4
5469,12118,5
279,9374,4
299,11527,5
17148,14435,5
9746,6298,3
5662,3741,3
9507,6267,3
17524,15434,3
9200,6307,5
16847,14007,5
1116,6267,4
11382,14400,5
1327,103,4
10611,6764,5
4839,6325,5
194,6017,4
6795,13193,2
1607,8275,5
2538,11653,5
1607,8449,3
2003,6737,5
12267,12367,5
425,54,4
8754,6119,5
4395,12467,3
27,7477,5
40,479,3
1905,5861,5
10121,6529,5
405,12138,4
24,1313,5
3814,12177,5
6411,4168,5
4266,7630,5
1607,9588,3
6128,12302,4
1905,5725,5
17573,15691,4
682,6055,4
8344,6068,5
1769,9386,3
1143,12318,3
12381,10346,5
1799,447,5
3094,13309,5
8928,7027,4
5796,3967,5
95,14530,3
401,7729,4
8107,6011,1
9498,6266,2
106,343,1
1826,390,5
380,8210,5
9620,10196,5
1359,15507,5
3347,12184,4
7118,4380,4
1333,14791,2
6,20,4
2023,9669,4
35,11984,2
7404,4632,5
136,11978,2
1260,7161,5
364,7567,1
95,4,5
11473,7473,5
13458,10206,5
2225,700,5
17575,15691,4
6012,4127,4
2538,9602,2
1925,12281,5
39,6426,4
561,4115,5
2073,7178,4
2555,2136,4
1132,4165,4
8927,6272,5
1887,3720,4
9388,6239,5
5715,6829,5
4228,14373,4
1974,2354,5
12814,8791,5
8766,6119,2
160,6186,5
1035,14506,5
1626,3529,5
10388,6667,5
1353,349,2
842,4157,5
12,6157,4
2199,6307,4
356,13549,2
6742,6141,5
5019,4112,5
9480,14501,5
1324,103,5
9484,6265,5
2474,8486,4
61,15192,4
11289,7372,5
998,11321,4
2273,5591,4
1343,8476,4
7605,7383,5
12257,11936,5
13512,12487,5
4829,14063,2
13690,10404,4
61,2375,5
4882,10120,3
2396,3885,4
15021,12103,5
146,11435,4
249,6565,5
3075,10311,5
8473,6068,5
1075,5009,1
5602,3648,5
1761,12233,2
7009,4249,5
2631,7586,4
2779,5580,3
40,9330,4
12310,7919,5
4931,3162,5
2858,5385,5
1359,7423,4
200,12146,5
1732,6098,5
1626,4632,2
242,6097,4
1607,12853,4
122,11,5
957,6308,4
8019,11324,5
2148,678,5
606,14466,5
40,2788,5
14136,11177,5
857,6657,2
980,8906,5
40,9525,4
4829,11776,5
1917,9285,4
9757,6299,5
1824,9041,5
4883,3140,3
15010,12102,5
1607,12966,3
10362,6658,3
2124,11779,5
15646,12362,4
10936,6997,1
1286,101,5
5046,14397,5
20,6032,5
1491,1227,5
14041,11073,5
13422,10186,5
2025,2959,4
719,54,2
11608,11978,4
2070,13909,4
3412,14559,5
16869,15825,2
40,9190,4
370,14436,4
163,2263,4
5656,3740,5
12,12441,4
2706,1190,3
2615,7584,4
6687,4186,5
8646,12390,5
248,12102,4
13369,10176,4
930,7701,5
119,15952,3
1915,3137,5
12177,10181,5
1849,6943,1
16216,13043,5
311,28,5
960,12267,5
200,13164,4
300,15024,2
1247,6303,5
1906,7695,4
762,6032,5
62,7275,5
5654,3735,5
255,6565,5
4984,12101,5
83,14428,5
182,7589,3
16965,14346,5
5984,6581,3
205,2217,5
1019,13692,2
61,10105,5
7963,11160,4
1075,11848,3
1915,9769,3
12540,9523,4
9887,6613,5
8349,6120,4
6739,4186,4
5913,4143,4
40,9410,4
9527,7893,4
8520,12134,4
591,7390,5
1946,15639,2
200,6660,4
405,11429,5
1823,5725,5
40,3047,3
83,4127,4
5729,12217,5
1249,567,5
11656,7584,5
5406,12929,5
1226,12499,5
245,7555,5
9703,6291,5
4462,5573,4
461,1394,3
6812,12479,4
2322,2221,5
4681,14428,4
4903,7934,5
1021,7506,5
180,12256,3
1594,4584,5
2616,7506,4
772,2381,4
1607,7426,4
401,11984,4
2124,16096,4
5863,4057,5
995,83,3
200,11682,4
731,12100,5
807,5499,3
1711,7602,5
2696,2319,4
14520,11843,4
15862,12462,5
6555,7589,3
119,15484,3
1708,9599,5
2812,6268,5
14059,11630,5
19,1,5
1041,85,4
1190,12313,5
1991,9533,5
4304,10758,5
8541,6074,5
843,6284,3
8339,6068,4
2798,1280,3
2074,11802,5
4573,6448,5
5805,10399,5
1249,4202,1
7149,12418,5
1145,6125,4
1911,11804,3
3128,1787,2
6,6078,4
10020,14470,5
8611,7726,4
1644,13292,5
301,10070,5
5856,4033,4
8646,13698,4
24,6040,4
611,14355,3
6378,12516,3
12370,7953,5
11093,9925,3
12914,11384,5
559,52,4
115,12263,5
3672,10997,5
1915,9726,4
220,15973,4
11139,7332,5
126,14399,5
205,4157,1
127,11,5
454,6857,5
17435,15045,4
17303,14538,4
17238,14501,5
444,10868,5
2545,4720,5
6277,7624,4
361,7680,3
5108,3748,5
3751,12516,5
35,6363,4
2280,13385,5
11859,7779,3
8535,6068,4
299,11632,5
1929,517,3
461,12297,5
5117,3173,4
1249,15040,3
7148,4550,4
2666,6167,5
27,2288,3
9304,6212,5
16734,13620,4
705,53,4
200,7075,1
12752,8705,3
9561,12471,3
2659,1179,5
12780,14429,2
6771,12367,5
9695,6291,5
5670,10171,5
2252,737,4
3692,6107,5
17335,15078,4
4652,7740,5
1296,102,3
7404,10180,5
2993,7705,4
10985,7070,2
2851,1323,4
6399,4249,5
5789,3940,4
1966,502,2
4209,11901,5
7170,4428,5
15119,12105,3
8150,6074,5
7310,8905,5
4340,4651,2
1673,4244,5
4038,12233,4
6315,7701,4
2505,13581,4
5370,11559,5
16830,13925,5
625,6129,4
58,3264,4
2287,8179,4
1075,2678,4
7807,14445,5
791,59,5
3811,6365,5
40,8912,3
300,14514,2
4345,12021,5
5071,11901,5
394,12193,4
264,12975,4
1378,8302,5
42,7370,3
14576,11919,5
13513,11159,5
700,53,2
2114,11768,5
5076,3173,5
1145,12467,3
13911,10819,4
62,15031,4
27,77,2
13037,14147,4
13362,10174,5
300,3743,4
301,9396,3
83,11921,3
14601,13199,5
9420,6246,5
1888,423,4
56,1889,4
4452,7670,5
13369,10186,4
8065,5720,3
39,14445,5
821,8741,5
1333,8378,2
6124,4137,4
8820,6119,5
2846,1319,5
7731,5083,5
11444,7442,5
7599,5031,4
664,6119,5
6678,11926,5
6181,6159,5
774,14326,5
1427,193,5
3909,7435,3
16946,14326,5
106,13494,1
159,14764,4
12115,7815,5
1152,12072,2
119,5325,3
369,6109,3
491,6660,5
331,6762,4
1911,13590,4
10616,6769,2
15212,12437,5
318,29,3
2666,8233,5
10088,6487,4
9440,6248,1
593,53,3
3697,2224,4
3163,4299,4
11221,7332,5
10846,6901,3
129,6137,5
1343,9280,3
2899,1558,4
890,6263,5
3795,12682,2
4977,7819,5
356,13220,3
327,4206,5
7422,4634,5
110,14455,2
487,11916,5
454,6600,5
15683,12383,5
61,14049,5
2645,7584,5
237,6144,4
1863,13668,5
13133,9280,5
10595,6760,4
1667,2774,5
40,8966,2
1644,4595,5
2496,2032,4
8016,15072,4
4966,5075,5
2488,13507,2
1051,12975,5
3500,13000,5
2823,1316,5
11674,7584,5
2038,15237,5
8309,6058,4
5306,11038,5
1384,11390,5
3715,6152,5
1607,5188,5
6695,4186,4
11350,12108,5
2202,15036,3
1575,4691,5
9332,6219,5
6,6058,5
163,14331,5
6436,12506,2
301,7344,4
9113,12072,4
2135,4939,5
6434,4168,5
1572,9256,4
15096,12105,4
857,14892,1
1451,10394,5
15323,12237,5
169,14325,4
279,4653,5
2224,758,5
855,13498,5
720,6119,4
1648,13360,3
8279,11931,5
226,21,5
1073,12793,4
5531,13204,3
11389,7423,5
17243,14503,5
1028,2310,4
1830,15185,3
1343,14508,5
1142,6246,5
15368,12257,5
1846,9077,5
4218,7712,4
960,8451,5
4019,14467,4
1257,14532,2
767,12609,4
7637,6119,5
716,4142,5
10218,11006,5
1095,11271,2
106,13545,3
1915,7194,4
5046,10296,5
1272,4157,5
513,59,4
165,12,3
409,1174,5
186,9169,5
12902,9241,4
3489,2052,5
4591,7723,3
2459,998,4
16055,12772,4
247,1319,5
249,6196,4
3128,1789,4
12574,8408,4
8974,6149,5
67,6239,3
54,2375,4
1444,12890,5
3672,3242,5
2475,916,5
170,1179,5
807,9781,4
9191,12975,1
2858,5472,5
12993,9162,5
9009,6156,5
804,14552,4
1016,6078,5
74,59,5
6147,7460,5
3451,6840,5
5881,13416,4
416,1177,5
12,6042,5
2762,1234,5
327,4179,4
106,1243,4
1931,447,5
8633,12417,5
276,6750,4
409,15583,3
6732,4588,5
9024,6163,1
356,13447,4
5729,15565,5
3946,11994,5
14334,11464,5
2965,1474,5
1340,15742,1
3038,1618,5
11990,7740,5
180,14,1
3524,13517,4
4483,7573,4
2520,6260,4
7987,5498,5
6140,6068,5
238,7486,3
2000,7744,5
2413,4285,4
1819,13684,4
9128,6163,5
11931,7701,2
12570,8404,5
5715,8633,4
10634,6787,5
10795,6863,5
2621,6032,5
1675,6241,4
8158,6166,4
1545,6617,5
4044,12105,1
2293,12078,2
917,77,2
13531,10251,5
2748,1226,5
285,6158,5
2789,11461,5
4664,6210,5
4374,2342,4
226,12105,5
6034,4128,4
1711,13020,5
1257,5983,4
811,6119,5
2128,5928,4
12617,8536,5
3890,14448,3
1824,6864,3
2394,12693,4
1974,4431,4
15641,12361,5
4021,11986,4
1708,10349,5
14327,11448,4
322,6120,4
7560,14301,3
1249,6746,5
1438,603,4
8490,6166,5
1869,13581,1
6529,4172,5
1593,7218,4
11365,8963,5
4197,11018,5
1902,431,4
7252,5830,5
2608,11963,5
334,7578,5
40,1411,4
1226,12404,3
175,6376,3
356,7657,4
1565,11399,5
1607,2672,5
8662,6113,5
7745,5089,1
7387,12981,4
10530,7670,5
1732,7750,5
3825,7628,3
2038,9702,4
3237,12194,4
5787,9773,4
1148,4157,5
980,15197,3
8579,6291,2
10483,6701,5
1508,211,5
3951,7660,4
8124,14488,4
